StationID,EventCode,LME,SampleYear,CruiseID,VesselCode,StationNumber,MasterStationName,GearCode,Gear Description,Tow Type,TrawlPerformance,HaulDate,GearInTime,EQTime,HaulbackTime,GearOUtTime,Gear In Latitude,EQ Latitude,Haulback Latitude,GearOut Latitude,Gear In Longitude,EQ Longitude,Haulback Longitude,GearOut Longitude,Speed,Gear Depth,Bottom DepthStart,BottomDepthEnd,AvgNetHorizontalOpening,HorizSpreadEstimate,AvgNetVerticalOpening,VertSpreadEstimate,MWO,Notes,BSIERP_Region_Code,Oceanographic_Domain_Code
19970401007,03,Gulf of Alaska,1997,1GP97,04,7,59.75-144.5,400580,,S,G/S,7/24/1997,,7/24/1997,7/24/1997,,,59.68333333,59.73333333,,,-144.6166667,-144.6333333,,5,,,,43.891,FALSE,9.144,FALSE,329.184,,0,0
19970401008,03,Gulf of Alaska,1997,1GP97,04,8,59.75-144.75,400580,,S,G/S,7/24/1997,,7/24/1997,7/25/1997,,,59.8,59.78333333,,,-144.6666667,-144.7333333,,5.3,,,,43.891,FALSE,9.144,FALSE,301.752,,0,0
19970401009,03,Gulf of Alaska,1997,1GP97,04,9,60-148.5,400580,,S,G/S,7/25/1997,,7/25/1997,7/25/1997,,,59.91666667,59.88333333,,,-148.4333333,-148.4166667,,5,,,,47.548,FALSE,9.144,FALSE,329.184,,0,0
19970401010,03,Gulf of Alaska,1997,1GP97,04,10,59.75-148.25,400580,,S,G/S,7/25/1997,,7/25/1997,7/25/1997,,,59.76666667,59.71666667,,,-148.35,-148.3166667,,4.5,,,,47.548,FALSE,9.144,FALSE,329.184,,0,0
19970401011,03,Gulf of Alaska,1997,1GP97,04,11,59.5-148.25,400580,,S,G/S,7/25/1997,,7/25/1997,7/25/1997,,,59.61666667,59.56666667,,,-148.2833333,-148.2666667,,6,,,,45.72,FALSE,9.144,FALSE,329.184,,0,0
19970401012,03,Gulf of Alaska,1997,1GP97,04,12,59.5-148.25,400580,,S,G/S,7/26/1997,,7/26/1997,7/26/1997,,,59.46666667,59.43333333,,,-148.2166667,-148.1833333,,5.4,,,,44.805,FALSE,9.692,FALSE,320.04,,0,0
19970401013,03,Gulf of Alaska,1997,1GP97,04,13,59.25-148,400580,,S,G/S,7/26/1997,,7/26/1997,7/26/1997,,,59.26666667,59.23333333,,,-148,-147.9666667,,5.1,,,,43.891,FALSE,9.144,FALSE,347.472,,0,0
19970401014,03,Gulf of Alaska,1997,1GP97,04,14,59-147.75,400580,,S,G/S,7/26/1997,,7/26/1997,7/26/1997,,,59.06666667,59.03333333,,,-147.85,-147.8333333,,4.3,,,,40.233,FALSE,10.972,FALSE,274.32,,0,0
19970401015,03,Gulf of Alaska,1997,1GP97,04,15,59-147.75,400580,,S,G/S,7/26/1997,,7/26/1997,7/27/1997,,,59,58.96666667,,,-147.8166667,-147.8,,5,,,,40.233,FALSE,9.144,FALSE,274.32,,0,0
19970401016,03,Gulf of Alaska,1997,1GP97,04,16,59.25-151,400580,,S,G/S,7/27/1997,,7/27/1997,7/27/1997,,,59.16666667,59.11666667,,,-150.9166667,-150.8166667,,5.2,,,,47.548,FALSE,8.229,FALSE,288.9504,,0,0
19970401017,03,Gulf of Alaska,1997,1GP97,04,17,58.75-150.25,400580,,S,G/S,7/27/1997,,7/27/1997,7/27/1997,,,58.76666667,58.7,,,-150.2833333,-150.2,,4.8,,,,45.72,FALSE,9.509,FALSE,265.176,,0,0
19970401018,03,Gulf of Alaska,1997,1GP97,04,18,58.25-149.5,400580,,S,G/S,7/27/1997,,7/27/1997,7/28/1997,,,58.33333333,58.26666667,,,-149.4666667,-149.3666667,,4.6,,,,45.72,FALSE,9.144,FALSE,301.752,,0,0
19970401019,03,Gulf of Alaska,1997,1GP97,04,19,58-149,400580,,S,G/S,7/28/1997,,7/28/1997,7/28/1997,,,58.01666667,57.95,,,-149.0666667,-149,,5,,,,43.891,FALSE,9.144,FALSE,292.608,,0,0
19970401020,03,Gulf of Alaska,1997,1GP97,04,20,57.5-152,400580,,S,G/S,7/28/1997,,7/28/1997,7/28/1997,,,57.61666667,57.58333333,,,-152.1,-152.05,,,,,,,FALSE,,FALSE,256.032,,0,0
19970401021,03,Gulf of Alaska,1997,1GP97,04,21,57.5-152,400580,,S,G/S,7/28/1997,,7/28/1997,7/28/1997,,,57.5,57.48333333,,,-151.9333333,-151.8833333,,4.5,,,,43.891,FALSE,9.144,FALSE,246.888,,0,0
19970401022,03,Gulf of Alaska,1997,1GP97,04,22,57.5-151.75,400580,,S,G/S,7/28/1997,,7/28/1997,7/28/1997,,,57.38333333,57.35,,,-151.6833333,-151.6333333,,5,,,,47.548,FALSE,9.144,FALSE,329.184,,0,0
19970401023,03,Gulf of Alaska,1997,1GP97,04,23,57.25-151.5,400580,,S,G/S,7/29/1997,,7/29/1997,7/29/1997,,,57.23333333,57.2,,,-151.4833333,-151.45,,5,,,,45.72,FALSE,8.778,FALSE,374.904,,0,0
19970401024,03,Gulf of Alaska,1997,1GP97,04,24,57-151.25,400580,,S,G/S,7/29/1997,,7/29/1997,7/29/1997,,,57.05,57.01666667,,,-151.25,-151.2166667,,5,,,,45.72,FALSE,8.229,FALSE,347.472,,0,0
19970401025,03,Gulf of Alaska,1997,1GP97,04,25,57-151,400580,,S,G/S,7/29/1997,,7/29/1997,7/29/1997,,,56.91666667,56.88333333,,,-150.9666667,-150.9,,5,,,,43.891,FALSE,9.144,FALSE,301.752,,0,0
19970401026,03,Gulf of Alaska,1997,1GP97,04,26,-156.75,400580,,S,G/S,7/30/1997,,7/30/1997,7/30/1997,,,,55.21666667,,,-156.7,-156.8166667,,4.9,,,,47.548,FALSE,9.144,FALSE,338.328,,0,0
19970401027,03,Gulf of Alaska,1997,1GP97,04,27,55.5-157.5,400580,,S,G/S,7/31/1997,,7/31/1997,7/31/1997,,,55.41666667,55.45,,,-157.4,-157.5333333,,4.9,,,,46.268,FALSE,8.961,FALSE,307.2384,,0,0
19970401028,03,Gulf of Alaska,1997,1GP97,04,28,55.5-158,400580,,S,G/S,7/31/1997,,7/31/1997,7/31/1997,,,55.58333333,55.63333333,,,-158.0833333,-158.2,,5,,,,43.891,FALSE,9.144,FALSE,338.328,,0,0
19970401029,03,Gulf of Alaska,1997,1GP97,04,29,55.75-158.75,400580,,S,G/S,7/31/1997,,7/31/1997,7/31/1997,,,55.81666667,55.93333333,,,-158.6666667,-158.55,,5.6,,,,49.377,FALSE,8.595,FALSE,384.048,,0,0
19970401030,03,Aleutian Islands,1997,1GP97,04,30,54.25-164.75,400580,,S,G/S,8/1/1997,,8/1/1997,8/1/1997,,,54.36666667,54.28333333,,,-164.7,-164.6,,4.1,,,,44.805,FALSE,10.058,FALSE,301.752,,0,0
19970401031,03,Aleutian Islands,1997,1GP97,04,31,54-164.5,400580,,S,G/S,8/1/1997,,8/1/1997,8/1/1997,,,54.1,54.13333333,,,-164.4166667,-164.35,,4,,,,53.035,FALSE,9.144,FALSE,310.896,,0,0
19970401032,03,Aleutian Islands,1997,1GP97,04,32,53.75-164.25,400580,,S,G/S,8/1/1997,,8/1/1997,8/1/1997,,,53.81666667,53.75,,,-164.1333333,-164.0833333,,5,,,,43.891,FALSE,11.521,FALSE,265.176,,0,0
19970401033,03,Aleutian Islands,1997,1GP97,04,33,53.5-164,400580,,S,G/S,8/1/1997,,8/1/1997,8/2/1997,,,53.6,53.56666667,,,-163.9666667,-163.9,,5,,,,47.548,FALSE,9.144,FALSE,,,0,0
19970401034,03,Aleutian Islands,1997,1GP97,04,34,53.5-166.75,400580,,S,G/S,8/4/1997,,8/4/1997,8/4/1997,,,53.41666667,53.35,,,-166.7166667,-166.65,,,,,,51.206,FALSE,,FALSE,,,0,0
19970401035,03,Aleutian Islands,1997,1GP97,04,35,53.25-166.75,400580,,S,G/S,8/4/1997,,8/4/1997,8/4/1997,,,53.31666667,53.25,,,-166.6333333,-166.5666667,,,,,,,FALSE,,FALSE,,,0,0
19970401036,03,Aleutian Islands,1997,1GP97,04,36,53-166.5,400580,,S,G/S,8/5/1997,,8/5/1997,8/5/1997,,,52.93333333,52.86666667,,,-166.5,-166.4333333,,,,,,,FALSE,,FALSE,,,0,0
19970401037,03,Aleutian Islands,1997,1GP97,04,37,52.75-169.25,400580,,S,G/S,8/5/1997,,8/5/1997,8/5/1997,,,52.73333333,52.7,,,-169.25,-169.25,,,,,,,FALSE,,FALSE,,,0,0
19970401038,03,Aleutian Islands,1997,1GP97,04,38,52.5-169.25,400580,,S,G/S,8/5/1997,,8/5/1997,8/5/1997,,,52.61666667,52.56666667,,,-169.3,-169.3333333,,,,,,,FALSE,,FALSE,,,0,0
19970401039,03,Aleutian Islands,1997,1GP97,04,39,52.25-169.5,400580,,S,G/S,8/6/1997,,8/6/1997,8/6/1997,,,52.28333333,52.25,,,-169.3833333,-169.3666667,,,,,,,FALSE,,FALSE,,,0,0
19970401040,03,Aleutian Islands,1997,1GP97,04,40,52.25-172.5,400580,,S,G/S,8/6/1997,,8/6/1997,8/6/1997,,,52.25,52.21666667,,,-172.4,-172.3833333,,,,,,,FALSE,,FALSE,,,0,0
19970401041,03,Aleutian Islands,1997,1GP97,04,41,52-172.5,400580,,S,G/S,8/6/1997,,8/6/1997,8/6/1997,,,52.08333333,52.05,,,-172.4166667,-172.4333333,,,,,,,FALSE,,FALSE,,,0,0
19970401042,03,Aleutian Islands,1997,1GP97,04,42,51.75-172.5,400580,,S,G/S,8/6/1997,,8/6/1997,8/6/1997,,,51.78333333,51.71666667,,,-172.4333333,-172.4166667,,,,,,,FALSE,,FALSE,,,0,0
19970401043,03,Aleutian Islands,1997,1GP97,04,43,51.5-172.5,400580,,S,G/S,8/6/1997,,8/6/1997,8/6/1997,,,51.51666667,51.45,,,-172.4166667,-172.4,,,,,,,FALSE,,FALSE,,,0,0
19970401044,03,Aleutian Islands,1997,1GP97,04,44,51.75-176.5,400580,,S,G/S,8/7/1997,,8/7/1997,8/7/1997,,,51.7,51.65,,,-176.4833333,-176.4833333,,,,,,,FALSE,,FALSE,,,0,0
19970401045,03,Aleutian Islands,1997,1GP97,04,45,51.75-176.5,400580,,S,G/S,8/7/1997,,8/7/1997,8/7/1997,,,51.63333333,51.6,,,-176.4833333,-176.4833333,,,,,,,FALSE,,FALSE,,,0,0
19970401046,03,Aleutian Islands,1997,1GP97,04,46,51.5-176.5,400580,,S,G/S,8/7/1997,,8/7/1997,8/7/1997,,,51.48333333,51.45,,,-176.5166667,-176.5166667,,,,,,,FALSE,,FALSE,,,0,0
19970401047,03,Aleutian Islands,1997,1GP97,04,47,51.25-176.5,400580,,S,G/S,8/7/1997,,8/7/1997,8/7/1997,,,51.31666667,51.26666667,,,-176.5166667,-176.5166667,,,,,,,FALSE,,FALSE,,,0,0
19970401048,03,Aleutian Islands,1997,1GP97,04,48,51.25-176.5,400580,,S,G/S,8/8/1997,,8/8/1997,8/8/1997,,,51.15,51.1,,,-176.5166667,-176.5166667,,,,,,,FALSE,,FALSE,,,0,0
19970401049,03,Aleutian Islands,1997,1GP97,04,49,51-176.5,400580,,S,G/S,8/8/1997,,8/8/1997,8/8/1997,,,50.93333333,50.9,,,-176.5,-176.5,,,,,,,FALSE,,FALSE,,,0,0
19970401050,03,Aleutian Islands,1997,1GP97,04,50,50.75-176.5,400580,,S,G/S,8/8/1997,,8/8/1997,8/8/1997,,,50.76666667,50.75,,,-176.5166667,-176.5333333,,,,,,,FALSE,,FALSE,,,0,0
19970401051,03,Aleutian Islands,1997,1GP97,04,51,51-179.75,400580,,S,G/S,8/8/1997,,8/8/1997,8/8/1997,,,51.03333333,51.11666667,,,-179.6333333,-179.6166667,,,,,,,FALSE,,FALSE,,,0,0
19970401052,03,Aleutian Islands,1997,1GP97,04,52,51.5-179.5,400580,,S,G/S,8/9/1997,,8/9/1997,8/9/1997,,,51.5,51.56666667,,,-179.6166667,-179.6,,,,,,,FALSE,,FALSE,,,0,0
19970401053,03,Aleutian Islands,1997,1GP97,04,53,51.75-177.25,400580,,S,G/S,8/9/1997,,8/9/1997,8/9/1997,,,51.83333333,51.76666667,,,-177.2,-177.2166667,,,,,,,FALSE,,FALSE,,,0,0
19970401054,03,Aleutian Islands,1997,1GP97,04,54,51.75-177.25,400580,,S,G/S,8/9/1997,,8/9/1997,8/9/1997,,,51.76666667,51.7,,,-177.2,-177.2,,,,,,,FALSE,,FALSE,,,0,0
19970401055,03,Aleutian Islands,1997,1GP97,04,55,51.5-177.25,400580,,S,G/S,8/9/1997,,8/9/1997,8/9/1997,,,51.46666667,51.4,,,-177.2,-177.1666667,,,,,,,FALSE,,FALSE,,,0,0
19970401056,03,Aleutian Islands,1997,1GP97,04,56,51-177,400580,,S,G/S,8/10/1997,,8/10/1997,8/10/1997,,,51.05,50.98333333,,,-177.1166667,-177.1166667,,,,,,,FALSE,,FALSE,,,0,0
19970401057,03,Aleutian Islands,1997,1GP97,04,57,53-172.5,400580,,S,G/S,8/11/1997,,8/11/1997,8/11/1997,,,52.9,52.86666667,,,-172.4166667,-172.3,,,,,,,FALSE,,FALSE,,,0,0
19970401058,03,Aleutian Islands,1997,1GP97,04,58,52.75-172,400580,,S,G/S,8/11/1997,,8/11/1997,8/11/1997,,,52.78333333,52.75,,,-172.0666667,-172.95,,,,,,,FALSE,,FALSE,,,0,0
19970401059,03,Aleutian Islands,1997,1GP97,04,59,52.75-171.5,400580,,S,G/S,8/12/1997,,8/12/1997,8/12/1997,,,52.63333333,52.58333333,,,-171.5833333,-171.4666667,,,,,,,FALSE,,FALSE,,,0,0
19970401060,03,Aleutian Islands,1997,1GP97,04,60,53-171,400580,,S,G/S,8/12/1997,,8/12/1997,8/12/1997,,,53.06666667,53.13333333,,,-170.9666667,-170.95,,,,,,,FALSE,,FALSE,,,0,0
19970401061,03,Aleutian Islands,1997,1GP97,04,61,53-172.75,400580,,S,G/S,8/12/1997,,8/12/1997,8/12/1997,,,53.06666667,53.13333333,,,-172.8,-172.85,,,,,,,FALSE,,FALSE,,,0,0
19970401062,03,Aleutian Islands,1997,1GP97,04,62,54.25-164.75,400580,,S,G/S,8/15/1997,,8/15/1997,8/15/1997,,,54.36666667,54.33333333,,,-164.7333333,-164.6833333,,,,,,,FALSE,,FALSE,,,0,0
19970401063,03,Aleutian Islands,1997,1GP97,04,63,54.25-164.75,400580,,S,G/S,8/15/1997,,8/15/1997,8/15/1997,,,54.23333333,54.2,,,-164.6333333,-164.5833333,,,,,,,FALSE,,FALSE,,,0,0
19970401064,03,Aleutian Islands,1997,1GP97,04,64,54-164.5,400580,,S,G/S,8/15/1997,,8/15/1997,8/15/1997,,,54.08333333,54.06666667,,,-164.55,-164.5333333,,,,,,,FALSE,,FALSE,,,0,0
19970401065,03,Aleutian Islands,1997,1GP97,04,65,54-164.25,400580,,S,G/S,8/16/1997,,8/16/1997,8/16/1997,,,53.93333333,53.91666667,,,-164.3666667,-164.3333333,,,,,,,FALSE,,FALSE,,,0,0
19970401066,03,Aleutian Islands,1997,1GP97,04,66,53.75-164.25,400580,,S,G/S,8/16/1997,,8/16/1997,8/16/1997,,,53.8,53.76666667,,,-164.1666667,-164.1166667,,,,,,,FALSE,,FALSE,,,0,0
19970401067,03,Aleutian Islands,1997,1GP97,04,67,53.75-164,400580,,S,G/S,8/16/1997,,8/16/1997,8/16/1997,,,53.66666667,53.63333333,,,-164.05,-164.0333333,,,,,,,FALSE,,FALSE,,,0,0
19970401068,03,Aleutian Islands,1997,1GP97,04,68,54.5-165,400580,,S,G/S,8/16/1997,,8/16/1997,8/16/1997,,,54.61666667,54.61666667,,,-164.9833333,-165.0333333,,,,,,,FALSE,,FALSE,,,0,0
19970401069,03,Aleutian Islands,1997,1GP97,04,69,54.75-165.25,400580,,S,G/S,8/16/1997,,8/16/1997,8/16/1997,,,54.63333333,54.63333333,,,-165.2333333,-165.2833333,,,,,,,FALSE,,FALSE,,,0,0
19970401070,03,Aleutian Islands,1997,1GP97,04,70,54.75-165.5,400580,,S,G/S,8/16/1997,,8/16/1997,8/16/1997,,,54.63333333,54.65,,,-165.45,-165.5833333,,,,,,,FALSE,,FALSE,,,0,0
19970401071,03,Aleutian Islands,1997,1GP97,04,71,54.75-165.75,400580,,S,G/S,8/16/1997,,8/16/1997,8/17/1997,,,54.78333333,54.8,,,-165.8166667,-165.9333333,,,,,,,FALSE,,FALSE,,,0,0
19970401072,03,Aleutian Islands,1997,1GP97,04,72,54.75-166.25,400580,,S,G/S,8/17/1997,,8/17/1997,8/17/1997,,,54.8,54.98333333,,,-166.2666667,-166.3833333,,,,,,,FALSE,,FALSE,,,0,0
19970401073,03,Aleutian Islands,1997,1GP97,04,73,54.75-166.5,400580,,S,G/S,8/17/1997,,8/17/1997,8/17/1997,,,54.85,54.78333333,,,-166.4666667,-166.4833333,,,,,,,FALSE,,FALSE,,,0,0
19970401074,03,Aleutian Islands,1997,1GP97,04,74,54.5-166.5,400580,,S,G/S,8/17/1997,,8/17/1997,8/17/1997,,,54.58333333,54.53333333,,,-166.5,-166.5166667,,,,,,,FALSE,,FALSE,,,0,0
19970401075,03,Aleutian Islands,1997,1GP97,04,75,54.25-166.5,400580,,S,G/S,8/17/1997,,8/17/1997,8/18/1997,,,54.33333333,54.26666667,,,-166.5333333,-166.5166667,,,,,,,FALSE,,FALSE,,,0,0
19980401000,03,Aleutian Islands,1998,1GP98,04,0,,400580,,S,G/S,,,,,,,,,,,,,,,,,,,FALSE,,FALSE,,,0,0
19980401001,03,Aleutian Islands,1998,1GP98,04,1,53.5-166.75,400580,,S,G/S,4/29/1998,,4/29/1998,4/29/1998,,,53.41666667,53.35,,,-166.75,-166.6833333,,,,,,,FALSE,,FALSE,,,0,0
19980401002,03,Aleutian Islands,1998,1GP98,04,2,53.25-166.75,400580,,S,G/S,4/29/1998,,4/29/1998,4/29/1998,,,53.33333333,53.28333333,,,-166.7,-166.6333333,,,,,,,FALSE,,FALSE,,,0,0
19980401003,03,Aleutian Islands,1998,1GP98,04,3,53-166.5,400580,,S,G/S,4/29/1998,,4/29/1998,4/29/1998,,,53.11666667,53.05,,,-166.5166667,-166.4666667,,,,,,,FALSE,,FALSE,,,0,0
19980401004,03,Aleutian Islands,1998,1GP98,04,4,53.75-166.75,400580,,S,G/S,4/29/1998,,4/29/1998,4/29/1998,,,53.7,53.73333333,,,-166.8,-166.9,,,,,,,FALSE,,FALSE,,,0,0
19980401005,03,Aleutian Islands,1998,1GP98,04,5,53.75-166.75,400580,,S,G/S,4/29/1998,,4/29/1998,4/29/1998,,,53.66666667,53.75,,,-166.85,-166.9166667,,,,,,,FALSE,,FALSE,,,0,0
19980401006,03,Aleutian Islands,1998,1GP98,04,6,53.75-166.75,400580,,S,G/S,4/30/1998,,4/30/1998,4/30/1998,,,53.71666667,53.71666667,,,-166.75,-166.8666667,,,,,,,FALSE,,FALSE,,,0,0
19980401007,03,Aleutian Islands,1998,1GP98,04,7,53.75-166.75,400580,,S,G/S,4/30/1998,,4/30/1998,4/30/1998,,,53.7,53.73333333,,,-166.8,-166.9,,,,,,,FALSE,,FALSE,,,0,0
19980401008,03,Aleutian Islands,1998,1GP98,04,8,54-166.75,400580,,S,G/S,4/30/1998,,4/30/1998,4/30/1998,,,54.05,54.13333333,,,-166.6666667,-166.6166667,,,,,,,FALSE,,FALSE,,,0,0
19980401009,03,Aleutian Islands,1998,1GP98,04,9,54-166.5,400580,,S,G/S,4/30/1998,,4/30/1998,4/30/1998,,,54.11666667,54.05,,,-166.6,-166.55,,,,,,,FALSE,,FALSE,,,0,0
19980401010,03,Aleutian Islands,1998,1GP98,04,10,54-166.5,400580,,S,G/S,5/1/1998,,5/1/1998,5/1/1998,,,54.03333333,53.95,,,-166.5333333,-166.5166667,,,,,,,FALSE,,FALSE,,,0,0
19980401011,03,Aleutian Islands,1998,1GP98,04,11,54-166.75,400580,,S,G/S,5/1/1998,,5/1/1998,5/1/1998,,,54.05,54.11666667,,,-166.6666667,-166.6333333,,,,,,,FALSE,,FALSE,,,0,0
19980401012,03,Aleutian Islands,1998,1GP98,04,12,54-166.75,400580,,S,G/S,5/1/1998,,5/1/1998,5/1/1998,,,54.08333333,54.05,,,-166.6333333,-166.6666667,,,,,,,FALSE,,FALSE,,,0,0
19980401013,03,Aleutian Islands,1998,1GP98,04,13,54-166.75,400580,,S,G/S,5/1/1998,,5/1/1998,5/1/1998,,,54.05,54.08333333,,,-166.6666667,-166.6166667,,,,,,,FALSE,,FALSE,,,0,0
19980401014,03,Aleutian Islands,1998,1GP98,04,14,54.5-166.5,400580,,S,G/S,5/2/1998,,5/2/1998,5/2/1998,,,54.41666667,54.48333333,,,-166.5833333,-166.5833333,,,,,,,FALSE,,FALSE,,,0,0
19980401015,03,Aleutian Islands,1998,1GP98,04,15,54.25-164.75,400580,,S,G/S,5/2/1998,,5/2/1998,5/2/1998,,,54.36666667,54.31666667,,,-164.75,-164.7333333,,,,,,,FALSE,,FALSE,,,0,0
19980401016,03,Aleutian Islands,1998,1GP98,04,16,54-164.5,400580,,S,G/S,5/2/1998,,5/2/1998,5/2/1998,,,54.11666667,54.05,,,-164.45,-164.35,,,,,,,FALSE,,FALSE,,,0,0
19980401017,03,Gulf of Alaska,1998,1GP98,04,17,53.75-164.25,400580,,S,G/S,5/3/1998,,5/3/1998,5/3/1998,,,53.81666667,53.75,,,-164.15,-164.1,,,,,,,FALSE,,FALSE,,,0,0
19980401018,03,Gulf of Alaska,1998,1GP98,04,18,51.75-164,400580,,S,G/S,5/3/1998,,5/3/1998,5/3/1998,,,51.81666667,51.73333333,,,-164,-163.9666667,,,,,,,FALSE,,FALSE,,,0,0
19980401019,03,Gulf of Alaska,1998,1GP98,04,19,50.75-164,400580,,S,G/S,5/4/1998,,5/4/1998,5/4/1998,,,50.75,50.68333333,,,-164.1,-164.0666667,,,,,,,FALSE,,FALSE,,,0,0
19980401020,03,Gulf of Alaska,1998,1GP98,04,20,50-164,400580,,S,G/S,5/4/1998,,5/4/1998,5/4/1998,,,50,50,,,-163.9666667,-163.8666667,,,,,,,FALSE,,FALSE,,,0,0
19980401021,03,Gulf of Alaska,1998,1GP98,04,21,50-161.75,400580,,S,G/S,5/4/1998,,5/4/1998,5/4/1998,,,50,50,,,-161.7666667,-161.65,,,,,,,FALSE,,FALSE,,,0,0
19980401022,03,Gulf of Alaska,1998,1GP98,04,22,50-160.25,400580,,S,G/S,5/5/1998,,5/5/1998,5/5/1998,,,50,50.01666667,,,-160.2333333,-160.1166667,,,,,,,FALSE,,FALSE,,,0,0
19980401023,03,Gulf of Alaska,1998,1GP98,04,23,50-159.5,400580,,S,G/S,5/5/1998,,5/5/1998,5/5/1998,,,50,50.01666667,,,-159.4666667,-159.35,,,,,,,FALSE,,FALSE,,,0,0
19980401024,03,Gulf of Alaska,1998,1GP98,04,24,50-157.25,400580,,S,G/S,5/5/1998,,5/5/1998,5/5/1998,,,50,50.01666667,,,-157.2666667,-157.1333333,,,,,,,FALSE,,FALSE,,,0,0
19980401025,03,Gulf of Alaska,1998,1GP98,04,25,50-155.5,400580,,S,G/S,5/6/1998,,5/6/1998,5/6/1998,,,50,50,,,-155.55,-155.4166667,,,,,,,FALSE,,FALSE,,,0,0
19980401026,03,Gulf of Alaska,1998,1GP98,04,26,50-150,400580,,S,G/S,5/7/1998,,5/7/1998,5/7/1998,,,50.01666667,50.01666667,,,-150.0833333,-150.0166667,,,,,,,FALSE,,FALSE,,,0,0
19980401027,03,Gulf of Alaska,1998,1GP98,04,27,51.75-151.5,400580,,S,G/S,5/7/1998,,5/7/1998,5/7/1998,,,51.76666667,51.78333333,,,-151.6,-151.5,,,,,,,FALSE,,FALSE,,,0,0
19980401028,03,Gulf of Alaska,1998,1GP98,04,28,52.25-152,400580,,S,G/S,5/7/1998,,5/7/1998,5/8/1998,,,52.23333333,52.26666667,,,-152.0666667,-151.95,,,,,,,FALSE,,FALSE,,,0,0
19980401029,03,Gulf of Alaska,1998,1GP98,04,29,52.75-152.5,400580,,S,G/S,5/8/1998,,5/8/1998,5/8/1998,,,52.7,52.75,,,-152.4833333,-152.3833333,,,,,,,FALSE,,FALSE,,,0,0
19980401030,03,Gulf of Alaska,1998,1GP98,04,30,56.5-157,400580,,S,G/S,5/9/1998,,5/9/1998,5/9/1998,,,56.53333333,56.53333333,,,-156.9166667,-156.8,,,,,,,FALSE,,FALSE,,,0,0
19980401031,03,Gulf of Alaska,1998,1GP98,04,31,56.5-156.75,400580,,S,G/S,5/9/1998,,5/9/1998,5/9/1998,,,56.51666667,56.51666667,,,-156.65,-156.5166667,,,,,,,FALSE,,FALSE,,,0,0
19980401032,03,Gulf of Alaska,1998,1GP98,04,32,56.5-156,400580,,S,G/S,5/9/1998,,5/9/1998,5/9/1998,,,56.51666667,56.51666667,,,-155.8833333,-155.75,,,,,,,FALSE,,FALSE,,,0,0
19980401033,03,Gulf of Alaska,1998,1GP98,04,33,57-151.5,400580,,S,G/S,5/10/1998,,5/10/1998,5/10/1998,,,57.05,57.08333333,,,-151.4,-151.4666667,,,,,,,FALSE,,FALSE,,,0,0
19980401034,03,Gulf of Alaska,1998,1GP98,04,34,57.25-151.75,400580,,S,G/S,5/10/1998,,5/10/1998,5/10/1998,,,57.2,57.28333333,,,-151.6833333,-151.7666667,,,,,,,FALSE,,FALSE,,,0,0
19980401035,03,Gulf of Alaska,1998,1GP98,04,35,57.25-151.75,400580,,S,G/S,5/10/1998,,5/10/1998,5/10/1998,,,57.35,57.38333333,,,-151.8333333,-151.85,,,,,,,FALSE,,FALSE,,,0,0
19980401036,03,Gulf of Alaska,1998,1GP98,04,36,57.5-152,400580,,S,G/S,5/11/1998,,5/11/1998,5/11/1998,,,57.6,57.58333333,,,-152.1166667,-152.0666667,,,,,,,FALSE,,FALSE,,,0,0
19980401037,03,Gulf of Alaska,1998,1GP98,04,37,59.75-144.75,400580,,S,G/S,5/13/1998,,5/13/1998,5/13/1998,,,59.8,59.75,,,-144.6666667,-144.8166667,,,,,,,FALSE,,FALSE,,,0,0
19980401038,03,Gulf of Alaska,1998,1GP98,04,38,59.75-144.75,400580,,S,G/S,5/13/1998,,5/13/1998,5/13/1998,,,59.68333333,59.61666667,,,-144.75,-144.7666667,,,,,,,FALSE,,FALSE,,,0,0
19980401039,03,Gulf of Alaska,1998,1GP98,04,39,59.5-144.75,400580,,S,G/S,5/13/1998,,5/13/1998,5/13/1998,,,59.55,59.48333333,,,-144.7833333,-144.7666667,,,,,,,FALSE,,FALSE,,,0,0
19980401040,03,Gulf of Alaska,1998,1GP98,04,40,59.25-144.75,400580,,S,G/S,5/14/1998,,5/14/1998,5/14/1998,,,59.3,59.21666667,,,-144.8,-144.8,,,,,,,FALSE,,FALSE,,,0,0
19980401041,03,Gulf of Alaska,1998,1GP98,04,41,56-145,400580,,S,G/S,5/15/1998,,5/15/1998,5/15/1998,,,56,56,,,-145.05,-144.9833333,,,,,,,FALSE,,FALSE,,,0,0
19980401042,03,Gulf of Alaska,1998,1GP98,04,42,55-145,400580,,S,G/S,5/15/1998,,5/15/1998,5/15/1998,,,54.98333333,54.91666667,,,-145,-145,,,,,,,FALSE,,FALSE,,,0,0
19980401043,03,Gulf of Alaska,1998,1GP98,04,43,55-145,400580,,S,G/S,5/15/1998,,5/15/1998,5/15/1998,,,55,55.05,,,-145,-145.0166667,,,,,,,FALSE,,FALSE,,,0,0
19980401044,03,Gulf of Alaska,1998,1GP98,04,44,54-145,400580,,S,G/S,5/16/1998,,5/16/1998,5/16/1998,,,54.03333333,53.96666667,,,-145.0166667,-145.0166667,,,,,,,FALSE,,FALSE,,,0,0
